,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm
1100,34.0,0.020476818084716797,41.51035558763943,-1.510355587639431
1101,34.0,0.02083563804626465,40.795486949457036,-0.795486949457036
1102,32.0,0.020512104034423828,39.00136225213288,0.9986377478671216
1103,34.0,0.020781993865966797,40.90079159305234,-0.9007915930523396
1104,34.0,0.02087116241455078,40.726049805803065,-0.7260498058030649
1105,33.0,0.020604848861694336,40.039119215949455,-0.03911921594945511
1106,34.0,0.021176815032958984,40.13823602260701,-0.1382360226070105
1107,35.0,0.021318674087524414,41.043828354787124,-1.0438283547871237
1108,34.0,0.021231651306152344,40.03456856668014,-0.034568566680142965
1109,32.0,0.02116870880126953,37.791629499481914,2.208370500518086
1110,33.0,0.021321773529052734,38.69284132841329,1.3071586715867127
1111,34.0,0.02131962776184082,39.869364019637445,0.13063598036255542
1112,34.0,0.02122044563293457,40.05570922981855,-0.055709229818546646
1113,32.0,0.021123647689819336,37.87224686508877,2.127753134911231
1114,33.0,0.021265745162963867,38.79478446101239,1.2052155389876091
1115,35.0,0.021091222763061523,41.48645196296757,-1.4864519629675712
1116,33.0,0.0207822322845459,39.69737171177166,0.3026282882283411
1117,32.0,0.02080678939819336,38.44898819754784,1.5510118024521589
1118,34.0,0.020780324935913086,40.90407645796762,-0.9040764579676193
1119,35.0,0.020671367645263672,42.32908122073309,-2.3290812207330873
1120,33.0,0.020859956741333008,39.54945881384796,0.4505411861520372
1121,33.0,0.020824670791625977,39.61647260862099,0.3835273913790118
1122,34.0,0.020798444747924805,40.86844041955637,-0.8684404195563715
1123,34.0,0.02087259292602539,40.72325862974893,-0.7232586297489334
1124,33.0,0.02081465721130371,39.63553142503694,0.3644685749630625
1125,33.0,0.020783185958862305,39.69555012561517,0.3044498743848294
1126,35.0,0.021335363388061523,41.01172237308212,-1.0117223730821223
1127,35.0,0.02117323875427246,41.32575134842974,-1.3257513484297405
1128,33.0,0.02116870880126953,38.97261792134072,1.0273820786592793
1129,33.0,0.02116560935974121,38.978324978879186,1.0216750211208137
1130,34.0,0.0212247371673584,40.04761016815879,-0.0476101681587906
1131,33.0,0.021083831787109375,39.12950967975394,0.8704903202460628
1132,31.0,0.021158933639526367,36.62755473424454,3.3724452657554593
1133,33.0,0.021451234817504883,38.45932446400587,1.5406755359941329
1134,35.0,0.0213625431060791,40.95954286224484,-0.9595428622448381
1135,33.0,0.02146148681640625,38.44095271951653,1.559047280483469
1136,32.0,0.02121591567993164,37.70754051199065,2.2924594880093494
1137,34.0,0.020944595336914062,40.58326199799654,-0.5832619979965372
1138,34.0,0.02089071273803711,40.68793681952021,-0.6879368195202105
1139,32.0,0.020763397216796875,38.52934043725887,1.4706595627411332
1140,32.0,0.02082347869873047,38.41817265857568,1.5818273414243222
1141,35.0,0.020795345306396484,42.07672376235354,-2.076723762353538
1142,34.0,0.02088618278503418,40.69676152643174,-0.696761526431743
1143,32.0,0.021050453186035156,38.00393240610701,1.9960675938929882
1144,33.0,0.02082657814025879,39.61284443579499,0.38715556420500974
1145,35.0,0.020933866500854492,41.798298463606024,-1.7982984636060237
1146,33.0,0.021192312240600586,38.92921124573897,1.0707887542610308
1147,31.0,0.021112442016601562,36.70821212394977,3.291787876050229
1148,34.0,0.02075934410095215,40.945416958574036,-0.945416958574036
1149,35.0,0.02120375633239746,41.266273120818575,-1.2662731208185747
1150,33.0,0.021261215209960938,38.80305014802189,1.1969498519781112
1151,32.0,0.02116560935974121,37.79716361588285,2.2028363841171483
1152,35.0,0.02133345603942871,41.01538908570726,-1.0153890857072625
1153,35.0,0.021078109741210938,41.51226133381594,-1.5122613338159425
1154,32.0,0.021221399307250977,37.69779685200373,2.3022031479962735
1155,34.0,0.02122020721435547,40.056159273740505,-0.056159273740505
1156,36.0,0.021102190017700195,42.64960173541674,-2.649601735416738
1157,34.0,0.020880699157714844,40.70744918931263,-0.7074491893126265
